scenario,n_ann,minority,delta,rep,method,stat,pvalue,detected
polarization,80,0.2,0.5,10,Krippendorff delta-alpha,0.0016929892128657031,0.2537313432835821,0
polarization,80,0.2,0.5,10,Krippendorff alpha (pooled),0.04569521945947941,nan,0
polarization,80,0.2,0.5,10,aposteriori unimodality (2024),0.038461538461538464,0.21782178217821782,0
polarization,80,0.2,0.5,11,apunim (fixed binning),0.03371160949342134,0.5175607520968146,0
polarization,80,0.2,0.5,11,Krippendorff delta-alpha,-0.0011526730362284021,0.572139303482587,0
polarization,80,0.2,0.5,11,Krippendorff alpha (pooled),0.04776710097738712,nan,0
polarization,80,0.2,0.5,11,aposteriori unimodality (2024),0.037037037037037035,0.297029702970297,0
polarization,80,0.2,0.5,12,apunim (fixed binning),-0.12850876725692534,1.091929198810298e-09,1
polarization,80,0.2,0.5,12,Krippendorff delta-alpha,0.00011412883747974334,0.39303482587064675,0
polarization,80,0.2,0.5,12,Krippendorff alpha (pooled),0.04754297994277035,nan,0
polarization,80,0.2,0.5,12,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,13,apunim (fixed binning),0.035331773764109765,0.7831690145646028,0
polarization,80,0.2,0.5,13,Krippendorff delta-alpha,0.0013373995404857286,0.31343283582089554,0
polarization,80,0.2,0.5,13,Krippendorff alpha (pooled),0.05195299960781807,nan,0
polarization,80,0.2,0.5,13,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,14,apunim (fixed binning),-0.09503869053563146,4.506918773083482e-05,1
polarization,80,0.2,0.5,14,Krippendorff delta-alpha,-0.008610531685322886,0.9800995024875622,0
polarization,80,0.2,0.5,14,Krippendorff alpha (pooled),0.049482383400780705,nan,0
polarization,80,0.2,0.5,14,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,15,apunim (fixed binning),0.1042839148696506,5.324446556090534e-07,1
polarization,80,0.2,0.5,15,Krippendorff delta-alpha,-0.003174540597393527,0.7761194029850746,0
polarization,80,0.2,0.5,15,Krippendorff alpha (pooled),0.048659529785155864,nan,0
polarization,80,0.2,0.5,15,aposteriori unimodality (2024),0.06666666666666667,0.06930693069306931,0
polarization,80,0.2,0.5,16,apunim (fixed binning),0.00523051706052536,1.0,0
polarization,80,0.2,0.5,16,Krippendorff delta-alpha,0.003412998866416439,0.16417910447761194,0
polarization,80,0.2,0.5,16,Krippendorff alpha (pooled),0.05308363664413984,nan,0
polarization,80,0.2,0.5,16,aposteriori unimodality (2024),0.0625,0.1188118811881188,0
polarization,80,0.2,0.5,17,apunim (fixed binning),0.023580266209226413,0.4112752521944922,0
polarization,80,0.2,0.5,17,Krippendorff delta-alpha,-0.001131238033022508,0.5771144278606966,0
polarization,80,0.2,0.5,17,Krippendorff alpha (pooled),0.04308090399293496,nan,0
polarization,80,0.2,0.5,17,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,18,apunim (fixed binning),0.033084785738127245,0.034765076246225074,1
polarization,80,0.2,0.5,18,Krippendorff delta-alpha,0.0026437890828011623,0.18407960199004975,0
polarization,80,0.2,0.5,18,Krippendorff alpha (pooled),0.04933212132838627,nan,0
polarization,80,0.2,0.5,18,aposteriori unimodality (2024),0.0625,0.09900990099009901,0
polarization,80,0.2,0.5,19,apunim (fixed binning),0.03240285674234748,0.04787294588874624,1
polarization,80,0.2,0.5,19,Krippendorff delta-alpha,0.009064732961178101,0.004975124378109453,1
polarization,80,0.2,0.5,19,Krippendorff alpha (pooled),0.04658879943149796,nan,0
polarization,80,0.2,0.5,19,aposteriori unimodality (2024),0.037037037037037035,0.24752475247524752,0
polarization,80,0.2,0.5,20,apunim (fixed binning),-0.11241391651462869,8.7021215605689e-07,1
polarization,80,0.2,0.5,20,Krippendorff delta-alpha,0.004306533248629618,0.13930348258706468,0
polarization,80,0.2,0.5,20,Krippendorff alpha (pooled),0.05279279540363668,nan,0
polarization,80,0.2,0.5,20,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,21,apunim (fixed binning),0.06762440759975873,1.9472377940707897e-05,1
polarization,80,0.2,0.5,21,Krippendorff delta-alpha,0.0033202547467445775,0.18407960199004975,0
polarization,80,0.2,0.5,21,Krippendorff alpha (pooled),0.049337636591497036,nan,0
polarization,80,0.2,0.5,21,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,22,apunim (fixed binning),0.042057517109000825,0.006000120334474234,1
polarization,80,0.2,0.5,22,Krippendorff delta-alpha,-0.0005664424646683597,0.39800995024875624,0
polarization,80,0.2,0.5,22,Krippendorff alpha (pooled),0.051090402549957004,nan,0
polarization,80,0.2,0.5,22,aposteriori unimodality (2024),0.03571428571428571,0.18811881188118812,0
polarization,80,0.2,0.5,23,apunim (fixed binning),0.050365780030538154,0.0007126377407941885,1
polarization,80,0.2,0.5,23,Krippendorff delta-alpha,0.007401345957296301,0.014925373134328358,1
polarization,80,0.2,0.5,23,Krippendorff alpha (pooled),0.05036094964128479,nan,0
polarization,80,0.2,0.5,23,aposteriori unimodality (2024),0.045454545454545456,0.38613861386138615,0
polarization,80,0.2,0.5,24,apunim (fixed binning),0.04599335498285606,0.03571668096716361,1
polarization,80,0.2,0.5,24,Krippendorff delta-alpha,0.004920758649333834,0.06965174129353234,0
polarization,80,0.2,0.5,24,Krippendorff alpha (pooled),0.044743883855848265,nan,0
polarization,80,0.2,0.5,24,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,25,apunim (fixed binning),0.05216370268220583,0.0017742684858825684,1
polarization,80,0.2,0.5,25,Krippendorff delta-alpha,0.0014973361656732687,0.30845771144278605,0
polarization,80,0.2,0.5,25,Krippendorff alpha (pooled),0.040872142217761254,nan,0
polarization,80,0.2,0.5,25,aposteriori unimodality (2024),0.045454545454545456,0.12871287128712872,0
polarization,80,0.2,0.5,26,apunim (fixed binning),-0.0999536513839112,4.743430867590899e-07,1
polarization,80,0.2,0.5,26,Krippendorff delta-alpha,-0.001070807504593041,0.44776119402985076,0
polarization,80,0.2,0.5,26,Krippendorff alpha (pooled),0.04751398593443246,nan,0
polarization,80,0.2,0.5,26,aposteriori unimodality (2024),0.05263157894736842,0.13861386138613863,0
polarization,80,0.2,0.5,27,apunim (fixed binning),0.03666958840925613,0.016493520192112372,1
polarization,80,0.2,0.5,27,Krippendorff delta-alpha,0.004185024051972797,0.1044776119402985,0
polarization,80,0.2,0.5,27,Krippendorff alpha (pooled),0.04923191967880958,nan,0
polarization,80,0.2,0.5,27,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,28,apunim (fixed binning),0.11576113967125852,1.7583528379307558e-07,1
polarization,80,0.2,0.5,28,Krippendorff delta-alpha,-0.005215444087511623,0.9253731343283582,0
polarization,80,0.2,0.5,28,Krippendorff alpha (pooled),0.051755956069798215,nan,0
polarization,80,0.2,0.5,28,aposteriori unimodality (2024),0.041666666666666664,0.21782178217821782,0
polarization,80,0.2,0.5,29,apunim (fixed binning),-0.014751300004811297,0.7558489017864303,0
polarization,80,0.2,0.5,29,Krippendorff delta-alpha,-0.00020382383600170417,0.5323383084577115,0
polarization,80,0.2,0.5,29,Krippendorff alpha (pooled),0.04259298646677234,nan,0
polarization,80,0.2,0.5,29,aposteriori unimodality (2024),0.041666666666666664,0.2376237623762376,0
polarization,80,0.2,0.5,30,apunim (fixed binning),0.032584049847294884,0.04595066176767564,1
polarization,80,0.2,0.5,30,Krippendorff delta-alpha,0.0053582206155153855,0.07462686567164178,0
polarization,80,0.2,0.5,30,Krippendorff alpha (pooled),0.05527213725336477,nan,0
polarization,80,0.2,0.5,30,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,31,apunim (fixed binning),0.08075965012561084,6.384055311885545e-08,1
polarization,80,0.2,0.5,31,Krippendorff delta-alpha,-0.004250123774568237,0.8109452736318408,0
polarization,80,0.2,0.5,31,Krippendorff alpha (pooled),0.040329147482423,nan,0
polarization,80,0.2,0.5,31,aposteriori unimodality (2024),0.04,0.31683168316831684,0
polarization,80,0.2,0.5,32,apunim (fixed binning),-0.027233262324259218,0.26136865273054294,0
polarization,80,0.2,0.5,32,Krippendorff delta-alpha,0.011918471177789769,0.004975124378109453,1
polarization,80,0.2,0.5,32,Krippendorff alpha (pooled),0.05127110749993968,nan,0
polarization,80,0.2,0.5,32,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,33,apunim (fixed binning),0.023586354746999744,0.24014807264724752,0
polarization,80,0.2,0.5,33,Krippendorff delta-alpha,0.0033353985397365227,0.13432835820895522,0
polarization,80,0.2,0.5,33,Krippendorff alpha (pooled),0.052243188670448304,nan,0
polarization,80,0.2,0.5,33,aposteriori unimodality (2024),0.06666666666666667,0.0594059405940594,0
polarization,80,0.2,0.5,34,apunim (fixed binning),0.05022829644093838,0.0001433124026715377,1
polarization,80,0.2,0.5,34,Krippendorff delta-alpha,0.0008611479614688555,0.3482587064676617,0
polarization,80,0.2,0.5,34,Krippendorff alpha (pooled),0.04342021282759778,nan,0
polarization,80,0.2,0.5,34,aposteriori unimodality (2024),0.13636363636363635,0.019801980198019802,1
polarization,80,0.2,0.5,35,apunim (fixed binning),0.010409026093150803,1.0,0
polarization,80,0.2,0.5,35,Krippendorff delta-alpha,0.0007354259206737712,0.35323383084577115,0
polarization,80,0.2,0.5,35,Krippendorff alpha (pooled),0.0420115218894872,nan,0
polarization,80,0.2,0.5,35,aposteriori unimodality (2024),0.047619047619047616,0.3069306930693069,0
polarization,80,0.2,0.5,36,apunim (fixed binning),0.026472413280779032,0.07996694182167358,0
polarization,80,0.2,0.5,36,Krippendorff delta-alpha,0.002984967741803457,0.12935323383084577,0
polarization,80,0.2,0.5,36,Krippendorff alpha (pooled),0.044260705269717704,nan,0
polarization,80,0.2,0.5,36,aposteriori unimodality (2024),0.045454545454545456,0.297029702970297,0
polarization,80,0.2,0.5,37,apunim (fixed binning),-0.03335253724073723,0.013261019783138806,1
polarization,80,0.2,0.5,37,Krippendorff delta-alpha,0.0007430630434095975,0.373134328358209,0
polarization,80,0.2,0.5,37,Krippendorff alpha (pooled),0.05193965532457756,nan,0
polarization,80,0.2,0.5,37,aposteriori unimodality (2024),0.030303030303030304,0.43564356435643564,0
polarization,80,0.2,0.5,38,apunim (fixed binning),0.028645391677871307,0.001868139643649367,1
polarization,80,0.2,0.5,38,Krippendorff delta-alpha,-0.002413066307290823,0.7064676616915423,0
polarization,80,0.2,0.5,38,Krippendorff alpha (pooled),0.04234333240428234,nan,0
polarization,80,0.2,0.5,38,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,0.5,39,apunim (fixed binning),0.03527153606946608,0.11894195051869155,0
polarization,80,0.2,0.5,39,Krippendorff delta-alpha,-0.0003194153988319015,0.527363184079602,0
polarization,80,0.2,0.5,39,Krippendorff alpha (pooled),0.048404614277597124,nan,0
polarization,80,0.2,0.5,39,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,1.0,0,apunim (fixed binning),0.0636526746065865,0.0005738018618547282,1
polarization,80,0.2,1.0,0,Krippendorff delta-alpha,0.006489538668546069,0.029850746268656716,1
polarization,80,0.2,1.0,0,Krippendorff alpha (pooled),0.04368803968107282,nan,0
polarization,80,0.2,1.0,0,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,1.0,1,apunim (fixed binning),0.0749664910185531,4.106193077958809e-06,1
polarization,80,0.2,1.0,1,Krippendorff delta-alpha,0.013681569477045963,0.004975124378109453,1
polarization,80,0.2,1.0,1,Krippendorff alpha (pooled),0.03821282349730992,nan,0
polarization,80,0.2,1.0,1,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,1.0,2,apunim (fixed binning),0.04660985603891594,0.0002105368417411391,1
polarization,80,0.2,1.0,2,Krippendorff delta-alpha,0.005542099100163289,0.014925373134328358,1
polarization,80,0.2,1.0,2,Krippendorff alpha (pooled),0.03669913267782521,nan,0
polarization,80,0.2,1.0,2,aposteriori unimodality (2024),0.05405405405405406,0.0297029702970297,1
polarization,80,0.2,1.0,3,apunim (fixed binning),0.033464808045238006,0.5136701004657069,0
polarization,80,0.2,1.0,3,Krippendorff delta-alpha,0.0054700626494819105,0.004975124378109453,1
polarization,80,0.2,1.0,3,Krippendorff alpha (pooled),0.0479646632460462,nan,0
polarization,80,0.2,1.0,3,aposteriori unimodality (2024),0.041666666666666664,0.3069306930693069,0
polarization,80,0.2,1.0,4,apunim (fixed binning),0.03284636371373948,0.0035180964481647263,1
polarization,80,0.2,1.0,4,Krippendorff delta-alpha,0.002127863479494674,0.19900497512437812,0
polarization,80,0.2,1.0,4,Krippendorff alpha (pooled),0.04265122283803624,nan,0
polarization,80,0.2,1.0,4,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,1.0,5,apunim (fixed binning),0.06023696913781767,7.060323491059509e-06,1
polarization,80,0.2,1.0,5,Krippendorff delta-alpha,0.0010308717827307023,0.19900497512437812,0
polarization,80,0.2,1.0,5,Krippendorff alpha (pooled),0.0452004637197726,nan,0
polarization,80,0.2,1.0,5,aposteriori unimodality (2024),0.027777777777777776,0.3465346534653465,0
polarization,80,0.2,1.0,6,apunim (fixed binning),0.03921051935739137,0.0016474921355765031,1
polarization,80,0.2,1.0,6,Krippendorff delta-alpha,0.008228176039819457,0.029850746268656716,1
polarization,80,0.2,1.0,6,Krippendorff alpha (pooled),0.0500058227513791,nan,0
polarization,80,0.2,1.0,6,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,1.0,7,apunim (fixed binning),0.10173972941134327,9.734263431261696e-09,1
polarization,80,0.2,1.0,7,Krippendorff delta-alpha,0.009997286976190123,0.004975124378109453,1
polarization,80,0.2,1.0,7,Krippendorff alpha (pooled),0.038347028202959765,nan,0
polarization,80,0.2,1.0,7,aposteriori unimodality (2024),0.05128205128205128,0.21782178217821782,0
polarization,80,0.2,1.0,8,apunim (fixed binning),0.09241993696853837,2.511402125731584e-08,1
polarization,80,0.2,1.0,8,Krippendorff delta-alpha,0.005250509791639935,0.024875621890547265,1
polarization,80,0.2,1.0,8,Krippendorff alpha (pooled),0.03770485313618721,nan,0
polarization,80,0.2,1.0,8,aposteriori unimodality (2024),0.0,1.0,0
polarization,80,0.2,1.0,9,apunim (fixed binning),0.04667944951181755,0.003556124151497004,1
polarization,80,0.2,1.0,9,Krippendorff delta-alpha,0.008850201825670312,0.004975124378109453,1
polarization,80,0.2,1.0,9,Krippendorff alpha (pooled),0.04839210216422729,nan,0
polarization,80,0.2,1.0,9,aposteriori unimodality (2024),0.02631578947368421,0.27722772277227725,0
polarization,80,0.2,1.0,10,apunim (fixed binning),0.0870525189704465,1.3197599401015695e-08,1
polarization,80,0.2,1.0,10,Krippendorff delta-alpha,0.0015986335009496866,0.16417910447761194,0
polarization,80,0.2,1.0,10,Krippendorff alpha (pooled),0.046667823147937826,nan,0
polarization,80,0.2,1.0,10,aposteriori unimodality (2024),0.07142857142857142,0.019801980198019802,1
polarization,80,0.2,1.0,11,apunim (fixed binning),0.11311718156398756,5.4652337412001885e-09,1
polarization,80,0.2,1.0,11,Krippendorff delta-alpha,0.0013108341320813843,0.17412935323383086,0
polarization,80,0.2,1.0,11,Krippendorff alpha (pooled),0.039484113867859105,nan,0
polarization,80,0.2,1.0,11,aposteriori unimodality (2024),0.10810810810810811,0.009900990099009901,1
polarization,80,0.2,1.0,12,apunim (fixed binning),0.1274048946278417,2.8244522574794337e-09,1
polarization,80,0.2,1.0,12,Krippendorff delta-alpha,0.00761337370482057,0.014925373134328358,1
polarization,80,0.2,1.0,12,Krippendorff alpha (pooled),0.03546278161475924,nan,0
polarization,80,0.2,1.0,12,aposteriori unimodality (2024),0.037037037037037035,0.44554455445544555,0
polarization,80,0.2,1.0,13,apunim (fixed binning),0.04211228904027089,0.015770527483415037,1
polarization,80,0.2,1.0,13,Krippendorff delta-alpha,-0.004906506032133884,0.8009950248756219,0
polarization,80,0.2,1.0,13,Krippendorff alpha (pooled),0.040226307325218036,nan,0
polarization,80,0.2,1.0,13,aposteriori unimodality (2024),0.03571428571428571,0.27722772277227725,0
polarization,80,0.2,1.0,14,apunim (fixed binning),0.14608984710841644,2.2879167294890016e-19,1
polarization,80,0.2,1.0,14,Krippendorff delta-alpha,0.00654690758474874,0.024875621890547265,1
polarization,80,0.2,1.0,14,Krippendorff alpha (pooled),0.04906161814251697,nan,0
polarization,80,0.2,1.0,14,aposteriori unimodality (2024),0.0392156862745098,0.1485148514851485,0
polarization,80,0.2,1.0,15,apunim (fixed binning),0.10289526900955102,1.0647072269259367e-08,1
polarization,80,0.2,1.0,15,Krippendorff delta-alpha,0.00442193182201106,0.05472636815920398,0
polarization,80,0.2,1.0,15,Krippendorff alpha (pooled),0.0472585443967366,nan,0
polarization,80,0.2,1.0,15,aposteriori unimodality (2024),0.03333333333333333,0.37623762376237624,0
polarization,80,0.2,1.0,16,apunim (fixed binning),0.0629711525355155,0.00011500475637757446,1
polarization,80,0.2,1.0,16,Krippendorff delta-alpha,0.003488272394832348,0.06965174129353234,0
polarization,80,0.2,1.0,16,Krippendorff alpha (pooled),0.04311521941065277,nan,0
polarization,80,0.2,1.0,16,aposteriori unimodality (2024),0.06060606060606061,0.019801980198019802,1
polarization,80,0.2,1.0,17,apunim (fixed binning),0.09113350687444094,2.369415403852702e-07,1
polarization,80,0.2,1.0,17,Krippendorff delta-alpha,0.002360625765231217,0.1791044776119403,0
polarization,80,0.2,1.0,17,Krippendorff alpha (pooled),0.04912960708020997,nan,0
polarization,80,0.2,1.0,17,aposteriori unimodality (2024),0.05263157894736842,0.06930693069306931,0
polarization,80,0.2,1.0,18,apunim (fixed binning),0.04465867744743276,0.0004426773511569333,1
polarization,80,0.2,1.0,18,Krippendorff delta-alpha,0.012344473697911418,0.004975124378109453,1
polarization,80,0.2,1.0,18,Krippendorff alpha (pooled),0.042735851266775815,nan,0
polarization,80,0.2,1.0,18,aposteriori unimodality (2024),0.08571428571428572,0.009900990099009901,1
polarization,80,0.2,1.0,19,apunim (fixed binning),0.06341112896643401,3.998618916798993e-06,1
polarization,80,0.2,1.0,19,Krippendorff delta-alpha,0.002839040089498257,0.0945273631840796,0
polarization,80,0.2,1.0,19,Krippendorff alpha (pooled),0.04111972323435453,nan,0
polarization,80,0.2,1.0,19,aposteriori unimodality (2024),0.025,0.39603960396039606,0
polarization,80,0.2,1.0,20,apunim (fixed binning),0.07486629890535484,0.00018800230462532995,1
polarization,80,0.2,1.0,20,Krippendorff delta-alpha,0.005863909825765956,0.04477611940298507,1
polarization,80,0.2,1.0,20,Krippendorff alpha (pooled),0.048271994178074706,nan,0
polarization,80,0.2,1.0,20,aposteriori unimodality (2024),0.08823529411764706,0.019801980198019802,1
polarization,80,0.2,1.0,21,apunim (fixed binning),0.12415313559920443,1.3538580410498113e-08,1
polarization,80,0.2,1.0,21,Krippendorff delta-alpha,0.005270282396633741,0.029850746268656716,1
